Labeling Type,Dosage Form(s),Route(s) of Administration,Marketing Category,Application Number(s),Trade Name,Generic/Proper Name(s),Most Recent SPL Date (YYYY/MM/DD),Established Pharmacologic Class(es),Initial U.S. Approval,Company,Marketing Date(s) (YYYY/MM/DD),NDC(s),Active Ingredient UNII(s),Active Ingredient(s),Active Moiety Name(s),Active Moiety UNII(s),FDALabel Link,DailyMed Link,DailyMed PDF Link,SET ID
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,209882,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20190107,Biguanide,1995,LAURUS LABS LIMITED,2019/01/15-,42385-902; 42385-903; 42385-904,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/79e46fdc-6200-4312-a87c-ea9294bf22e0/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=79e46fdc-6200-4312-a87c-ea9294bf22e0,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=79e46fdc-6200-4312-a87c-ea9294bf22e0,79e46fdc-6200-4312-a87c-ea9294bf22e0
HUMAN PRESCRIPTION DRUG LABEL,SOLUTION,ORAL,NDA,21591,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20190105,Biguanide,1995,INNOVIDA PHARMACEUTIQUE CORPORATION,2018/01/10-,71800-008,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/7a2179ad-6799-402f-943f-9041d3bd3ff2/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=7a2179ad-6799-402f-943f-9041d3bd3ff2,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=7a2179ad-6799-402f-943f-9041d3bd3ff2,7a2179ad-6799-402f-943f-9041d3bd3ff2
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,75965,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20190104,Biguanide,,PURACAP LABORATORIES LLC DBA BLU PHARMACEUTICALS,2016/04/01-,24658-790; 24658-791; 24658-792,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/5c2581e3-2b30-4da5-8bed-228173ca20d2/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=5c2581e3-2b30-4da5-8bed-228173ca20d2,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=5c2581e3-2b30-4da5-8bed-228173ca20d2,5c2581e3-2b30-4da5-8bed-228173ca20d2
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,77095,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20190101,Biguanide,,PROFICIENT RX LP,2005/01/14-,63187-238; 63187-239,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/1b9b6db9-1bac-4252-a03c-18dc0271f05f/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=1b9b6db9-1bac-4252-a03c-18dc0271f05f,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=1b9b6db9-1bac-4252-a03c-18dc0271f05f,1b9b6db9-1bac-4252-a03c-18dc0271f05f
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,201991,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20190101,Biguanide,,REDPHARM DRUG INC,2019/01/01-,67296-1643,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/88f1fd59-6906-9755-e053-2a95a90acc61/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=88f1fd59-6906-9755-e053-2a95a90acc61,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=88f1fd59-6906-9755-e053-2a95a90acc61,88f1fd59-6906-9755-e053-2a95a90acc61
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,203769,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20190101,Biguanide,,PROFICIENT RX LP,2014/02/01-,63187-332,786Z46389E,Metformin Hydrochloride,Metformin,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/afcdbfd7-aed1-4f48-9bac-5a1b04323c61/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=afcdbfd7-aed1-4f48-9bac-5a1b04323c61,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=afcdbfd7-aed1-4f48-9bac-5a1b04323c61,afcdbfd7-aed1-4f48-9bac-5a1b04323c61
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, COATED",ORAL,ANDA,205096,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20181231,Biguanide,,APHENA PHARMA SOLUTIONS TENNESSEE LLC,2017/12/18-,71610-210,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/01437cf0-38a9-4979-b4e3-4d427ae8e45e/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=01437cf0-38a9-4979-b4e3-4d427ae8e45e,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=01437cf0-38a9-4979-b4e3-4d427ae8e45e,01437cf0-38a9-4979-b4e3-4d427ae8e45e
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,90564,Metformin hydrochloride,METFORMIN HYDROCHLORIDE,20181229,Biguanide,,CONTRACT PHARMACY SERVICES PA,2017/09/20-,67046-459; 67046-463; 67046-464,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/59a485b1-8299-5d02-e053-2a91aa0a42e3/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=59a485b1-8299-5d02-e053-2a91aa0a42e3,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=59a485b1-8299-5d02-e053-2a91aa0a42e3,59a485b1-8299-5d02-e053-2a91aa0a42e3
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,90564,Metformin hydrochloride,METFORMIN HYDROCHLORIDE,20181217,Biguanide,,NUCARE PHARMACEUTICALS INC,2010/04/22-,68071-4670,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/7d3da901-b30b-c57b-e053-2a91aa0aee0e/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=7d3da901-b30b-c57b-e053-2a91aa0aee0e,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=7d3da901-b30b-c57b-e053-2a91aa0aee0e,7d3da901-b30b-c57b-e053-2a91aa0aee0e
HUMAN PRESCRIPTION DRUG LABEL,SOLUTION,ORAL,NDA,21591,Riomet,METFORMIN HYDROCHLORIDE,20181206,Biguanide,1995,SUN PHARMACEUTICAL INDUSTRIES INC,2004/01/04-,10631-206; 10631-238,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/05d4df4b-dfe8-4828-b423-a3d4f2c4114a/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=05d4df4b-dfe8-4828-b423-a3d4f2c4114a,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=05d4df4b-dfe8-4828-b423-a3d4f2c4114a,05d4df4b-dfe8-4828-b423-a3d4f2c4114a
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,NDA Authorized Generic,21574,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20181130,Biguanide,1995,ACTAVIS PHARMA INC,2012/04/18-,0591-2719; 0591-2720,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/5c59e295-8529-4402-81f7-d86047fde848/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=5c59e295-8529-4402-81f7-d86047fde848,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=5c59e295-8529-4402-81f7-d86047fde848,5c59e295-8529-4402-81f7-d86047fde848
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,NDA,21574,FORTAMET,METFORMIN HYDROCHLORIDE,20181130,Biguanide,1995,SHIONOGI INC,2004/04/27-,59630-574; 59630-575,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/ed71d7ea-f5af-4406-8b0d-68e17cb1e61e/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=ed71d7ea-f5af-4406-8b0d-68e17cb1e61e,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=ed71d7ea-f5af-4406-8b0d-68e17cb1e61e,ed71d7ea-f5af-4406-8b0d-68e17cb1e61e
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,78321,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20181128,Biguanide,,NUCARE PHARMACEUTICALS INC,2008/04/17-,68071-4270,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/648f6ddf-8512-2f83-e053-2991aa0ac453/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=648f6ddf-8512-2f83-e053-2991aa0ac453,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=648f6ddf-8512-2f83-e053-2991aa0ac453,648f6ddf-8512-2f83-e053-2991aa0ac453
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,90564,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20181128,Biguanide,,ST MARYS MEDICAL PARK PHARMACY,2013/05/15-; completed:2013/05/15-2018/12/31,60760-973; 60760-974; 60760-975,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2be2ea0f-85db-4586-a1da-9e4414ab4910/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2be2ea0f-85db-4586-a1da-9e4414ab4910,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=2be2ea0f-85db-4586-a1da-9e4414ab4910,2be2ea0f-85db-4586-a1da-9e4414ab4910
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,90564,Metformin hydrochloride,METFORMIN HYDROCHLORIDE,20181126,Biguanide,,NUCARE PHARMACEUTICALS INC,2010/04/22-,68071-3117,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/4a52465f-dec3-11f6-e054-00144ff8d46c/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=4a52465f-dec3-11f6-e054-00144ff8d46c,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=4a52465f-dec3-11f6-e054-00144ff8d46c,4a52465f-dec3-11f6-e054-00144ff8d46c
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,90564,Metformin hydrochloride,METFORMIN HYDROCHLORIDE,20181126,Biguanide,,NUCARE PHARMACEUTICALS INC,2010/04/22-,68071-3200,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/4be6c9ae-1558-6892-e054-00144ff88e88/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=4be6c9ae-1558-6892-e054-00144ff88e88,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=4be6c9ae-1558-6892-e054-00144ff88e88,4be6c9ae-1558-6892-e054-00144ff88e88
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,76033,metformin hydrochloride,METFORMIN HYDROCHLORIDE,20181116,Biguanide,,BRECKENRIDGE PHARMACEUTICAL INC,completed:2018/01/19-2020/11/30,51991-805; 51991-806; 51991-807,786Z46389E,metformin hydrochloride,metformin,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/b992b02c-3176-4074-a378-21d70104ff04/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=b992b02c-3176-4074-a378-21d70104ff04,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=b992b02c-3176-4074-a378-21d70104ff04,b992b02c-3176-4074-a378-21d70104ff04
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE; TABLET, FILM COATED",ORAL,ANDA,091184;206145,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20181115,Biguanide,1995,ASCEND LABORATORIES LLC,2011/01/31-; 2018/10/27-,67877-217; 67877-218; 67877-221; 67877-413; 67877-414,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/0ff1ba75-3c86-4baf-a6b1-1bb883839866/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=0ff1ba75-3c86-4baf-a6b1-1bb883839866,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=0ff1ba75-3c86-4baf-a6b1-1bb883839866,0ff1ba75-3c86-4baf-a6b1-1bb883839866
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,201991,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20181115,Biguanide,1995,ASCEND LABORATORIES LLC,2013/03/01-,67877-159,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/a944a167-e3ac-4084-af1c-22b48713471c/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=a944a167-e3ac-4084-af1c-22b48713471c,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=a944a167-e3ac-4084-af1c-22b48713471c,a944a167-e3ac-4084-af1c-22b48713471c
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,90295,METFORMIN HYDROCHLORIDE EXTENDED RELEASE,METFORMIN HYDROCHLORIDE,20181115,Biguanide,,ST MARYS MEDICAL PARK PHARMACY,2016/05/12-,60760-623,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/60a0fd58-8b5a-21be-e053-2a91aa0afa37/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=60a0fd58-8b5a-21be-e053-2a91aa0afa37,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=60a0fd58-8b5a-21be-e053-2a91aa0afa37,60a0fd58-8b5a-21be-e053-2a91aa0afa37
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,78321,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20180927,Biguanide,,UNIT DOSE SERVICES,2008/04/17-,50436-0700,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/a9dd42c0-8f4a-4254-a1bd-9c298060cb98/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=a9dd42c0-8f4a-4254-a1bd-9c298060cb98,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=a9dd42c0-8f4a-4254-a1bd-9c298060cb98,a9dd42c0-8f4a-4254-a1bd-9c298060cb98
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,76706,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20180907,Biguanide,1995,BRYANT RANCH PREPACK,2005/12/29-,63629-4810,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/866926e2-cbdb-49c5-a282-66f7099fec92/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=866926e2-cbdb-49c5-a282-66f7099fec92,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=866926e2-cbdb-49c5-a282-66f7099fec92,866926e2-cbdb-49c5-a282-66f7099fec92
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,76873,metformin hydrochloride,METFORMIN HYDROCHLORIDE,20180822,Biguanide,1995,EON LABS INC,completed:2004/12/14-2021/07/31,0185-4416,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2b01a50f-e517-4f6c-bee5-9925ff029e55/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2b01a50f-e517-4f6c-bee5-9925ff029e55,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=2b01a50f-e517-4f6c-bee5-9925ff029e55,2b01a50f-e517-4f6c-bee5-9925ff029e55
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,203686,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20180820,Biguanide,1995,A S MEDICATION SOLUTIONS,2014/12/09-,50090-3543,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/54bb8030-8e80-4b38-8deb-89c99d73bf09/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=54bb8030-8e80-4b38-8deb-89c99d73bf09,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=54bb8030-8e80-4b38-8deb-89c99d73bf09,54bb8030-8e80-4b38-8deb-89c99d73bf09
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,75973,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20180814,Biguanide,1995,MYLAN PHARMACEUTICALS INC,2010/06/03-,0378-7185; 0378-7186; 0378-7187,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/4f70f907-08d5-4c2e-a4be-32c6124faa7b/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=4f70f907-08d5-4c2e-a4be-32c6124faa7b,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=4f70f907-08d5-4c2e-a4be-32c6124faa7b,4f70f907-08d5-4c2e-a4be-32c6124faa7b
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,75967,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20180802,Biguanide,,SUN PHARMACEUTICAL INDUSTRIES INC,2002/01/29-,57664-397; 57664-435; 57664-474,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/9c74e4f2-b323-41eb-9e43-848ab82b527b/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=9c74e4f2-b323-41eb-9e43-848ab82b527b,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=9c74e4f2-b323-41eb-9e43-848ab82b527b,9c74e4f2-b323-41eb-9e43-848ab82b527b
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,90295,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20180731,Biguanide,1995,MARKSANS PHARMA LIMITED,2016/05/12-,25000-101; 25000-102,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d09a2eda-fdd8-44ed-8e2f-ea91ddfd3c68/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d09a2eda-fdd8-44ed-8e2f-ea91ddfd3c68,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=d09a2eda-fdd8-44ed-8e2f-ea91ddfd3c68,d09a2eda-fdd8-44ed-8e2f-ea91ddfd3c68
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,90564,Metformin hydrochloride,METFORMIN HYDROCHLORIDE,20180720,Biguanide,,MEDSOURCE PHARMACEUTICALS,2010/04/22-,45865-517,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/7176a5f6-65e8-7ccf-e053-2a95a90a1b43/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=7176a5f6-65e8-7ccf-e053-2a95a90a1b43,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=7176a5f6-65e8-7ccf-e053-2a95a90a1b43,7176a5f6-65e8-7ccf-e053-2a95a90a1b43
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,90564,Metformin hydrochloride,METFORMIN HYDROCHLORIDE,20180713,Biguanide,,NUCARE PHARMACEUTICALS INC,2010/04/22-,68071-1815,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/70e816ad-21ec-df40-e053-2995a90a8a57/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=70e816ad-21ec-df40-e053-2995a90a8a57,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=70e816ad-21ec-df40-e053-2995a90a8a57,70e816ad-21ec-df40-e053-2995a90a8a57
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,75965,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20180607,Biguanide,1995,EPIC PHARMA LLC,2016/04/01-,42806-213; 42806-215; 42806-221,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/fd18f08e-7454-48d2-a515-01d1d6c4078b/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=fd18f08e-7454-48d2-a515-01d1d6c4078b,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=fd18f08e-7454-48d2-a515-01d1d6c4078b,fd18f08e-7454-48d2-a515-01d1d6c4078b
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,91184,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20180606,Biguanide,,A S MEDICATION SOLUTIONS,2011/01/31-,50090-3088,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/8749ceb8-183a-4f7d-adb7-088480d3a873/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=8749ceb8-183a-4f7d-adb7-088480d3a873,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=8749ceb8-183a-4f7d-adb7-088480d3a873,8749ceb8-183a-4f7d-adb7-088480d3a873
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE; TABLET, FILM COATED",ORAL,NDA,020357;021202,GLUCOPHAGE; GLUCOPHAGE XR,METFORMIN HYDROCHLORIDE,20180531,Biguanide,1995,BRISTOL MYERS SQUIBB COMPANY,completed:2009/06/01-2020/07/31; completed:2009/06/01-2020/10/31; completed:2009/06/01-2021/04/30; completed:2009/06/01-2021/09/30,0087-6060; 0087-6063; 0087-6064; 0087-6070; 0087-6071,786Z46389E,metformin hydrochloride,metformin,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/4a0166c7-7097-4e4a-9036-6c9a60d08fc6/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=4a0166c7-7097-4e4a-9036-6c9a60d08fc6,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=4a0166c7-7097-4e4a-9036-6c9a60d08fc6,4a0166c7-7097-4e4a-9036-6c9a60d08fc6
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, COATED",ORAL,ANDA,205096,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20180518,Biguanide,,MEGALITH PHARMACEUTICALS INC,2017/12/18-; 2018/06/15-,71717-104; 71717-105; 71717-106,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/60643f78-fe80-8ee0-e053-2991aa0af3c1/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=60643f78-fe80-8ee0-e053-2991aa0af3c1,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=60643f78-fe80-8ee0-e053-2991aa0af3c1,60643f78-fe80-8ee0-e053-2991aa0af3c1
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,90564,Metformin hydrochloride,METFORMIN HYDROCHLORIDE,20180301,Biguanide,,NUCARE PHARMACEUTICALS INC,2010/04/22-,68071-1781,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/66612a10-0b5b-2513-e053-2a91aa0aa634/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=66612a10-0b5b-2513-e053-2a91aa0aa634,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=66612a10-0b5b-2513-e053-2a91aa0aa634,66612a10-0b5b-2513-e053-2a91aa0aa634
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,78321,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20180221,,,A S MEDICATION SOLUTIONS,2008/04/17-,50090-2767,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/87addc6d-32c5-4b6d-90f2-7c7dbcfdc29c/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=87addc6d-32c5-4b6d-90f2-7c7dbcfdc29c,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=87addc6d-32c5-4b6d-90f2-7c7dbcfdc29c,87addc6d-32c5-4b6d-90f2-7c7dbcfdc29c
